-0.0495946	-0.006125818	0.030181881	-0.013538801	-0.057355817	0.061636552	0.06673918	-0.013932995	-0.05765772	0.065444134	0.0058277845	-0.015463168	0.044960424	0.011502047	0.012810033	0.07508935
-0.09538934	0.12600571	-0.13231924	0.11312673	0.10353981	0.1172972	-0.062792934	0.08992962	-0.15861328	0.13756455	-0.13872322	-0.1625746	-0.07021948	0.07390548	0.12907903	-0.010853487
0.14305015	-0.08517224	0.186627	-0.13438495	-0.1572295	-0.07719757	0.20819849	-0.133898	0.11473516	-0.17628519	0.15319672	0.15291454	0.19004498	-0.10044692	-0.14831944	0.07498789
-0.17822397	0.1905869	0.2090452	0.18888426	-0.09318272	0.1638318	0.18622488	0.15287709	-0.03139379	0.20527215	0.030777095	-0.19376694	0.015645184	-0.082623996	0.11804736	0.22712952
0.008671783	0.051937383	0.051047564	0.035319306	-0.025646312	0.0022184253	0.070333354	-0.018063866	-0.007666668	-0.023781745	-0.0030757454	0.048115976	0.018426802	-0.060018457	0.0041351407	0.059557706
0.004731581	0.072435476	-0.13988051	0.045999236	0.03462696	-0.0072207553	-0.010843652	0.06571185	-0.066965126	-0.020100303	-0.041038837	-0.0010349692	-0.076758675	0.12867878	0.010180489	-0.024260275
-0.1614922	0.17002589	-0.05751077	0.11861097	0.14049251	0.10142624	-0.07699572	0.23385055	-0.04377734	0.13127206	-0.08138616	-0.17245144	-0.18883774	0.06353443	0.13912906	-0.06883577
-0.047635436	0.11071941	-0.051820356	0.057615716	-0.026868911	0.030799467	-0.022324389	-0.0060296506	-0.07883482	0.076517686	-0.0193405	-0.027215084	-0.014707899	0.019399319	0.07456671	-0.056952335
-0.38746703	0.4170923	0.108671494	0.3337905	0.12209561	0.45168355	0.1023866	0.37570146	-0.21835336	0.31922045	-0.0359015	-0.4544223	-0.26422748	0.035831805	0.34184384	0.11948621
0.03546026	-0.038466904	0.04347194	-0.041709892	-0.003513	0.0075200005	-0.0027315936	0.025371252	-0.044545107	-0.04562132	0.020244338	-0.029169297	-0.023940362	-0.07985494	0.01862493	0.00049254496
-0.13652802	0.15952381	0.056276593	0.13751101	0.13890938	0.126676	0.037895735	0.096708834	-0.055813413	0.12098905	-0.055198748	-0.16134505	-0.011168367	0.12315164	0.18172204	0.0016061768
0.09320392	-0.08842539	0.054298874	-0.14648442	-0.04116427	-0.058893528	0.08890157	-0.06127965	0.0344202	-0.14783521	0.063588984	0.11351657	0.14837241	0.03554211	-0.11808714	-0.011439607
-0.1228795	0.014441255	-0.11226995	0.10865303	0.067953594	0.12002163	-0.11361977	0.07510014	-0.008416752	0.10689593	0.0025241708	-0.13156083	-0.03762471	0.077293456	0.122342676	0.022182727
-0.40307572	0.4553211	-0.18193276	0.35942376	0.303554	0.40722468	-0.15635005	0.42596734	-0.33869952	0.32332572	-0.34383407	-0.3664426	-0.31030646	0.40060756	0.43557358	-0.21985719
-0.12797157	0.13420758	-0.088723324	0.21037824	0.072106995	0.14140847	-0.04979678	0.12998606	-0.17411363	0.187871	-0.06563179	-0.22256714	-0.07581795	0.117205754	0.18015653	0.058130883
-0.18385491	0.2537233	-0.059844073	0.21451817	0.1271351	0.20497069	-0.06693135	0.20147252	-0.16117547	0.26380065	-0.12371372	-0.21859725	-0.14027646	0.09941173	0.1451494	-0.013101561
-0.35105714	0.38849744	-0.1429226	0.32250056	0.23808256	0.32407242	-0.011263334	0.33487675	-0.32912326	0.36770555	-0.14229257	-0.34629393	-0.15488926	0.2549506	0.29549304	-0.053580284
0.0146856345	0.02269763	0.062557206	0.056329906	-0.025831219	0.06826809	0.0008036376	0.06424649	-0.053770576	0.017616026	-0.04654403	-0.049870815	-0.011506581	-0.039656796	0.046960346	0.046791095
-0.37618273	0.33359846	-0.14278276	0.39926264	0.28734842	0.4334612	-0.21244405	0.4272719	-0.31021816	0.37965485	-0.2675322	-0.36717933	-0.27746832	0.3513928	0.33504522	-0.1315216
-0.017368764	-0.022367453	0.06318218	-0.020037794	0.022353958	0.09617836	0.14441201	-0.0076322397	0.059056863	0.047263574	0.08114416	0.010335924	-0.035784528	-0.010596774	0.006290062	0.051242616
-0.20278351	0.19506575	-0.026273223	0.16391441	0.05757805	0.104387715	0.014623951	0.15743667	-0.10926202	0.10394916	-0.122130096	-0.08459258	-0.08625177	0.1495293	0.09201481	0.017232776
-0.03630822	0.13007548	0.06589317	-0.02262233	0.0028740058	0.012866189	0.12598795	0.02976073	-0.031532194	0.04462438	0.08236433	-0.0018487627	0.055580847	-0.001976631	-0.025759324	0.052245397
-0.18624526	0.102303006	-0.028362501	0.12947267	-0.01711486	0.052539956	0.07329449	0.10574806	-0.048899457	0.12172743	-0.06735062	-0.10582583	-0.032792285	0.06792204	0.04830574	0.013258195
-0.055549946	-0.025834044	-0.14436522	0.08219454	0.17224655	0.033156168	-0.20147255	0.0065726303	-0.07413694	0.008684936	-0.14162445	0.013163602	-0.054979865	0.122056164	0.052500427	-0.14478204
-0.16125567	0.19815141	0.076405905	0.09281078	0.115283124	0.21989322	0.0889822	0.16285168	-0.23370254	0.17201032	-0.07232625	-0.21684478	-0.10722826	0.07212984	0.107244544	-0.042929098
0.19996257	-0.175001	0.17036435	-0.18269213	-0.1670644	-0.21845283	0.22577246	-0.17429917	0.17655228	-0.18076654	0.16014712	0.18644293	0.16606691	-0.14122517	-0.18690954	0.24465996
-0.3449275	0.30146143	0.00083096855	0.28031373	0.2050009	0.33432418	-0.089157425	0.33037195	-0.24919274	0.37638068	-0.16737589	-0.37496793	-0.21265806	0.18206404	0.332864	-0.07771732
-0.24588503	0.28169134	-0.12135661	0.25912178	0.23244579	0.25069025	-0.115363	0.22144948	-0.22841263	0.21251357	-0.1402816	-0.30792612	-0.123748235	0.27002206	0.27660608	-0.16386682
-0.31165403	0.3039622	-0.03700879	0.2678308	0.13007319	0.16848794	-0.036784787	0.20255736	-0.24557364	0.2548556	-0.16513863	-0.1766791	-0.05750281	0.16292012	0.19677588	-0.22037216
-0.102058925	0.0942894	0.07188875	0.13095105	0.015448029	0.13985525	-0.11477758	0.06716306	-0.040688746	0.18555714	-0.03648744	-0.19177485	-0.1651626	0.050517447	0.1167915	0.001724545
-0.32761732	0.3206003	-0.17944133	0.2476091	0.22975017	0.28894782	-0.14475967	0.23122145	-0.33452767	0.2611905	-0.2868806	-0.30328047	-0.16786708	0.32627943	0.26804185	-0.25661936
-0.2502871	0.21542796	0.01735445	0.19153704	0.16140933	0.31248295	-0.018553922	0.17821155	-0.19843194	0.24706438	-0.12416073	-0.2819891	-0.19421338	0.12336741	0.25371534	-0.070140205
0.22171704	-0.2098438	0.09578649	-0.12121832	-0.15030096	-0.18463634	0.1511183	-0.1815115	0.20591664	-0.18972215	0.16238783	0.19934055	0.15890227	-0.14210106	-0.18086527	0.15995662
0.18202111	-0.24499173	0.22133954	-0.16669941	-0.228059	-0.1612202	0.19745252	-0.18507922	0.23310187	-0.14563584	0.23002526	0.24902175	0.18379913	-0.16916999	-0.17423148	0.2113387
-0.017454492	0.00023830004	-0.1077164	0.059662625	0.07208644	0.039474405	-0.043626904	0.03927448	-0.1096818	0.029569173	-0.006657431	-0.059582323	0.00691767	0.025292587	0.10487362	0.0009920386
-0.16265012	0.07075246	-0.13371749	0.15458481	0.15367174	0.07266154	-0.17474128	0.06794123	-0.18939047	0.1644921	-0.1571937	-0.11782695	-0.1711368	0.045713793	0.1374849	-0.23889568
-0.035794757	0.07935495	-0.14644004	0.08138679	-0.010571397	0.11059084	0.031517096	0.089734234	-0.14810804	0.073036894	-0.075831145	-0.10430434	-0.042595483	0.07655607	0.05740796	-0.03843443
0.19584003	-0.18320519	0.20738819	-0.19729763	-0.14564362	-0.11468423	0.17874303	-0.13918859	0.1576242	-0.17814744	0.17415056	0.15322663	0.11451405	-0.16448647	-0.19969636	0.15687962
